,car_id,probeID,car_id.1,passenger_id,timestamp,longitude,latitude,shape,easting,northing,distance,linkPVID,projection_NE,projection_lat,projection_lon
134,134,134,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295401,108.97233,34.27257,POINT (108.97233 34.27257),313334.90259559324,3794239.150545135,0.041829902247595904,263907.0,POINT ( 313334.9443559991 3794239.148134902),34.27256995370936,108.97232945480488
135,135,135,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295404,108.97233,34.27257,POINT (108.97233 34.27257),313334.90259559324,3794239.150545135,0.041829902247595904,263907.0,POINT ( 313334.9443559991 3794239.148134902),34.27256995370936,108.97232945480488
136,136,136,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295407,108.97233,34.27257,POINT (108.97233 34.27257),313334.90259559324,3794239.150545135,0.041829902247595904,263907.0,POINT ( 313334.9443559991 3794239.148134902),34.27256995370936,108.97232945480488
137,137,137,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295411,108.97227,34.272459999999995,POINT (108.97227 34.27246),313329.1349695755,3794227.0607473236,5.43502596417915,263907.0,POINT ( 313334.5678539859 3794226.908188434),34.27245956919577,108.97232801661515
138,138,138,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295414,108.97223,34.27228,POINT (108.97223 34.27228),313325.0540043055,3794207.1706383615,8.95607623677212,263907.0,POINT ( 313334.0065515952 3794206.9192450736),34.272279310888095,108.9723262493876
139,139,139,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295420,108.97223,34.272079999999995,POINT (108.97223 34.27208),313324.61174306355,3794184.9889285485,8.775531962727413,263907.0,POINT ( 313333.3838172187 3794184.742603062),34.272079324125556,108.97232428873052
140,140,140,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295423,108.97223,34.272,POINT (108.97223 34.272),313324.4348392046,3794176.116244801,8.703313620532684,263907.0,POINT ( 313333.13472347363 3794175.871946453),34.271999329420666,108.97232350446342
141,141,141,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295426,108.97223,34.27183,POINT (108.97223 34.27183),313324.05891971465,3794157.261792177,8.54984844307747,263907.0,POINT ( 313332.60539927584 3794157.021801532),34.27182934067305,108.97232183788775
142,142,142,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295429,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
143,143,143,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295432,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
144,144,144,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295435,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
145,145,145,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295438,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
146,146,146,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295441,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
147,147,147,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295444,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
148,148,148,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295447,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
149,149,149,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295450,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
150,150,150,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295453,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
151,151,151,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295456,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
152,152,152,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295459,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
153,153,153,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295462,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
154,154,154,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295465,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
155,155,155,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295468,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
156,156,156,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295471,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
157,157,157,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295474,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
158,158,158,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295477,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
159,159,159,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295480,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
160,160,160,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295483,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
161,161,161,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295486,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
162,162,162,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295489,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
163,163,163,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295492,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
164,164,164,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295495,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
165,165,165,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295498,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
166,166,166,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295501,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
167,167,167,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295504,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
168,168,168,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295507,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
169,169,169,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295510,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
170,170,170,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295513,108.97223,34.27173,POINT (108.97223 34.27173),313323.83779137174,3794146.170937905,8.45957404670359,263907.0,POINT ( 313332.2940321072 3794145.9334812243),34.27172934729225,108.97232085754396
171,171,171,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295516,108.97223,34.271570000000004,POINT (108.97223 34.27157),313323.48398720776,3794128.425571401,8.315133837621666,263907.0,POINT ( 313331.7958446477 3794128.1921690963),34.27156935788324,108.972319288986
172,172,172,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295519,108.97223,34.271440000000005,POINT (108.97223 34.27144000000001),313323.19652239804,3794114.007461415,8.35492264924325,263907.0,POINT ( 313331.55063583376 3794113.891180815),34.27144042107206,108.97231972224236
173,173,173,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295522,108.97223,34.27134,POINT (108.97223 34.27134),313322.9753962764,3794102.9166077636,8.421669118469248,263907.0,POINT ( 313331.39624971664 3794102.799398212),34.27134042468796,108.97232044689272
174,174,174,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295525,108.97223,34.27124,POINT (108.97223 34.27124),313322.7542707241,3794091.8257542667,8.488415020587441,263907.0,POINT ( 313331.2418636018 3794091.7076157713),34.27124042830374,108.97232117153521
175,175,175,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295528,108.97224,34.2711,POINT (108.97224 34.2711),313323.3654428105,3794076.280202248,7.660945115245372,263907.0,POINT ( 313331.02564592724 3794076.173580161),34.27110038341632,108.97232218638342
176,176,176,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295531,108.97224,34.27094,POINT (108.97224 34.27094),313323.0116461343,3794058.5348373824,7.767734361690007,263907.0,POINT ( 313330.7786281544 3794058.426729043),34.27094038920175,108.97232334577737
177,177,177,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295534,108.97224,34.270790000000005,POINT (108.97224 34.27079000000001),313322.6799630747,3794041.898558192,7.867847961198022,263907.0,POINT ( 313330.54704899783 3794041.78905651),34.270790394625394,108.9723244326909
178,178,178,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295537,108.97224,34.270790000000005,POINT (108.97224 34.27079000000001),313322.6799630747,3794041.898558192,7.867847961198022,263907.0,POINT ( 313330.54704899783 3794041.78905651),34.270790394625394,108.9723244326909
179,179,179,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295540,108.97224,34.270790000000005,POINT (108.97224 34.27079000000001),313322.6799630747,3794041.898558192,7.867847961198022,263907.0,POINT ( 313330.54704899783 3794041.78905651),34.270790394625394,108.9723244326909
180,180,180,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295543,108.97224,34.270790000000005,POINT (108.97224 34.27079000000001),313322.6799630747,3794041.898558192,7.867847961198022,263907.0,POINT ( 313330.54704899783 3794041.78905651),34.270790394625394,108.9723244326909
181,181,181,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295546,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
182,182,182,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295549,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
183,183,183,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295552,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
184,184,184,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295555,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
185,185,185,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295558,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
186,186,186,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295561,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
187,187,187,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295564,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
188,188,188,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295567,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
189,189,189,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295570,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
190,190,190,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295573,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
191,191,191,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295576,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
192,192,192,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295579,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
193,193,193,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295582,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
194,194,194,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295585,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
195,195,195,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295588,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
196,196,196,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295591,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
197,197,197,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295594,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
198,198,198,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295597,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
199,199,199,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295600,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
200,200,200,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295603,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
201,201,201,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295606,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
202,202,202,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295609,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
203,203,203,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295615,108.97224,34.27071,POINT (108.97224 34.27071),313322.50306596677,3794033.0258761,7.921241359144361,263907.0,POINT ( 313330.42354011646 3794032.9156313096),34.27071039751789,108.97232501237086
204,204,204,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295618,108.97224,34.27063,POINT (108.97224 34.27063),313322.3261692234,3794024.153194112,7.974634393955189,263907.0,POINT ( 313330.30003123655 3794024.0422062175),34.27063040041034,108.97232559204578
205,205,205,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295621,108.97224,34.27063,POINT (108.97224 34.27063),313322.3261692234,3794024.153194112,7.974634393955189,263907.0,POINT ( 313330.30003123655 3794024.0422062175),34.27063040041034,108.97232559204578
206,206,206,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295624,108.97224,34.27044,POINT (108.97224 34.27044),313321.9060409188,3794003.080574797,8.101441396577297,263907.0,POINT ( 313330.0066976527 3794002.9678220516),34.27044040727966,108.97232696875352
207,207,207,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295627,108.97224,34.270309999999995,POINT (108.97224 34.27030999999999),313321.6185858949,3793988.6624671738,8.188202902787589,263907.0,POINT ( 313329.80599573173 3793988.548506915),34.27031041197953,108.97232791069507
208,208,208,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295630,108.97224,34.27024,POINT (108.97224 34.27024),313321.4638028193,3793980.898870872,8.234920239618624,263907.0,POINT ( 313329.6979254682 3793980.784260419),34.270240414510155,108.97232841788885
209,209,209,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295636,108.97255,34.27003,POINT (108.97255 34.27003),313349.5429704578,3793957.0390565367,20.259648675948924,263907.0,POINT ( 313329.28427176666 3793957.235249845),34.270028096291114,108.97232902389202
210,210,210,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295639,108.97269,34.27003,POINT (108.97269 34.27003),313362.43358956056,3793956.782105653,1.086603551857338e-06,263754.0,POINT ( 313362.4335895822 3793956.7821067395),34.27002996795414,108.9726890013171
211,211,211,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295642,108.97286,34.27003,POINT (108.97286 34.27003),313378.0864836359,3793956.470117751,5.706881259095409e-06,263754.0,POINT ( 313378.0864837496 3793956.470123457),34.2700299680049,108.97285900156842
212,212,212,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295645,108.97308,34.27001,POINT (108.97308 34.27001),313398.29896408174,3793953.8482377226,0.9290990460304644,263754.0,POINT ( 313398.37725252466 3793954.774032493),34.27001832608801,108.97307965151991
213,213,213,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295648,108.97331,34.27,POINT (108.97331 34.27),313419.4543119719,3793952.317139252,0.6721444306859442,263754.0,POINT ( 313419.51094871166 3793952.9868932483),34.270006014550766,108.97330947221279
214,214,214,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295651,108.97358,34.26999,POINT (108.97358 34.26999),313444.2926987688,3793950.7127084364,0.17791836300839178,263754.0,POINT ( 313444.30769065977 3793950.8899940453),34.26999156853544,108.97357912704064
215,215,215,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295654,108.97387,34.26996,POINT (108.97387 34.26996),313470.9284197339,3793946.853489624,0.6957114388583354,263754.0,POINT ( 313471.0040346806 3793947.5450796657),34.26996621479286,108.97386967438915
216,216,216,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295657,108.97428,34.26993,POINT (108.97428 34.26993),313508.61326915806,3793942.7742782286,0.6548958064107205,263754.0,POINT ( 313508.68444796687 3793943.42529443),34.26993584833059,108.97427963563628
217,217,217,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295660,108.97453,34.26991,POINT (108.97453 34.26991),313531.5880764657,3793940.097673403,0.8185763298718053,263754.0,POINT ( 313531.67704525666 3793940.911400484),34.269917318028476,108.97452979397794
218,218,218,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295663,108.97485,34.26988,POINT (108.97485 34.26988),313560.986127292,3793936.183705109,1.5141656530092045,263754.0,POINT ( 313561.15069775726 3793937.6889008395),34.26989356373066,108.97485046576311
219,219,219,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295666,108.97514,34.269859999999994,POINT (108.97514 34.26985999999999),313587.6439971272,3793933.4339063526,1.605447405158588,263754.0,POINT ( 313587.80022023455 3793935.031734789),34.26987439713354,108.97514035559442
220,220,220,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295669,108.97544,34.26984,POINT (108.97544 34.26984),313615.22263788374,3793930.665856061,1.1957765649886527,263754.0,POINT ( 313615.3657210818 3793931.8530413),34.26985069371455,108.97544030217536
221,221,221,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295675,108.97598,34.2698,POINT (108.97598 34.2698),313664.85539126914,3793925.239938231,1.0370493604242017,263754.0,POINT ( 313664.95380300237 3793926.2723075966),34.26980929039129,108.97597985151724
222,222,222,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295678,108.97622,34.26978,POINT (108.97622 34.26978),313686.9095019548,3793922.582041263,1.59666798901857,263754.0,POINT ( 313687.0597822579 3793924.1716212383),34.26979432177786,108.97622029463216
223,223,223,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295681,108.97644,34.26977,POINT (108.97644 34.26977),313707.1441663521,3793921.0699185,1.1975672126659669,263754.0,POINT ( 313707.25688281225 3793922.262169408),34.269780733973,108.97643997300794
224,224,224,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295684,108.97655,34.26976,POINT (108.97655 34.26976),313717.25046771683,3793919.7593316035,1.5511188949390735,263754.0,POINT ( 313717.39646088466 3793921.3035646887),34.26977391231914,108.97655025842498
225,225,225,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295687,108.97666,34.26976,POINT (108.97666 34.26976),313727.37883454893,3793919.557839722,0.7984222884217335,263754.0,POINT ( 313727.45398301084 3793920.3527176115),34.26976714577172,108.97665965132936
226,226,226,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295690,108.97684,34.26975,POINT (108.97684 34.26975),313743.9304638331,3793918.119065448,0.6729503102114595,263754.0,POINT ( 313743.99380272214 3793918.7890283614),34.26975601781953,108.97683955037601
227,227,227,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295693,108.97701,34.26974000000001,POINT (108.97701 34.26974000000001),313759.5613356246,3793916.6986343595,0.615879374593904,263754.0,POINT ( 313759.61930292886 3793917.3117796895),34.269745504775024,108.97700950459105
228,228,228,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295696,108.97714,34.26973,POINT (108.97714 34.26973),313771.5091671969,3793915.3514791727,0.7459861075987216,263754.0,POINT ( 313771.5964266133 3793916.092344253),34.26973666115593,108.9771397952179
229,229,229,000b1491b982532590f833ab4e53dded,c30f73c3d4d5c30512cfd7160a9db583,1475295699,108.9773,34.26972,POINT (108.9773 34.26972),313786.21928400954,3793913.949405565,0.4177644026050985,263754.0,POINT ( 313786.2681507077 3793914.3643021085),34.26972371636497,108.97729944903863
